product_id,product_name,category,brand,price,rating,stock,discount_percent,seller,description
P10936,Havells Bedsheet Set,Home,Havells,3917.44,4.8,137,10,RetailHub,Havells Bedsheet Set is a best-selling home product with long battery life. Ideal for customers looking for reliable quality and value.
P10937,OReilly Productivity Habits,Books,OReilly,867.93,4.4,220,0,UrbanBasket,OReilly Productivity Habits is a compact books product with noise cancellation. Ideal for customers looking for reliable quality and value.
P10938,Penguin Travel Stories,Books,Penguin,453.25,4.6,168,15,PrimeSeller,Penguin Travel Stories is a lightweight books product with water resistant. Ideal for customers looking for reliable quality and value.
P10939,Pearson Data Science Handbook,Books,Pearson,1106.78,4.1,166,10,QuickCart,Pearson Data Science Handbook is a budget-friendly books product with travel friendly. Ideal for customers looking for reliable quality and value.
P10940,OReilly Personal Finance 101,Books,OReilly,486.72,3.4,13,40,TrustedStore,OReilly Personal Finance 101 is a best-selling books product with soft fabric. Ideal for customers looking for reliable quality and value.
P10941,Packt AI Simplified,Books,Packt,869.22,3.4,189,40,ShopNest,Packt AI Simplified is a lightweight books product with travel friendly. Ideal for customers looking for reliable quality and value.
P10942,Anker Bluetooth Speaker,Electronics,Anker,25718.27,3.4,66,15,ShopNest,Anker Bluetooth Speaker is a eco-friendly electronics product with fast charging. Ideal for customers looking for reliable quality and value.
P10943,Samsung Laptop Stand,Electronics,Samsung,19224.75,3.4,144,5,TrustedStore,Samsung Laptop Stand is a stylish electronics product with travel friendly. Ideal for customers looking for reliable quality and value.
P10944,Milton Storage Organizer,Home,Milton,4320.84,3.8,66,20,RetailHub,Milton Storage Organizer is a high-performance home product with fast charging. Ideal for customers looking for reliable quality and value.
P10945,Prestige Water Bottle,Home,Prestige,930.18,4.8,193,10,DailyDeals,Prestige Water Bottle is a compact home product with soft fabric. Ideal for customers looking for reliable quality and value.
P10946,Minimalist Perfume,Beauty,Minimalist,1937.21,4.8,207,30,TrustedStore,Minimalist Perfume is a budget-friendly beauty product with ergonomic design. Ideal for customers looking for reliable quality and value.
P10947,Puma Yoga Leggings,Fashion,Puma,4261.81,3.6,47,0,UrbanBasket,Puma Yoga Leggings is a best-selling fashion product with long battery life. Ideal for customers looking for reliable quality and value.
P10948,HarperCollins Startup Playbook,Books,HarperCollins,1040.35,4.8,20,20,RetailHub,HarperCollins Startup Playbook is a customer-favorite books product with AI-ready. Ideal for customers looking for reliable quality and value.
P10949,Nivea Moisturizer,Beauty,Nivea,4629.66,3.5,124,15,ValueMart,Nivea Moisturizer is a stylish beauty product with fast charging. Ideal for customers looking for reliable quality and value.
P10950,Adidas Sports Cap,Fashion,Adidas,998.51,4.8,94,10,QuickCart,Adidas Sports Cap is a eco-friendly fashion product with fast charging. Ideal for customers looking for reliable quality and value.
P10951,Maybelline Matte Lipstick,Beauty,Maybelline,5242.47,3.6,128,30,DailyDeals,Maybelline Matte Lipstick is a budget-friendly beauty product with long battery life. Ideal for customers looking for reliable quality and value.
P10952,Philips Electric Kettle,Home,Philips,329.23,4.2,122,10,QuickCart,Philips Electric Kettle is a budget-friendly home product with travel friendly. Ideal for customers looking for reliable quality and value.
P10953,Wonderchef Vacuum Cleaner,Home,Wonderchef,1509.74,4.8,58,0,QuickCart,Wonderchef Vacuum Cleaner is a eco-friendly home product with easy maintenance. Ideal for customers looking for reliable quality and value.
P10954,McGraw Hill AI Simplified,Books,McGraw Hill,1031.28,3.4,142,40,DailyDeals,McGraw Hill AI Simplified is a durable books product with AI-ready. Ideal for customers looking for reliable quality and value.
P10955,Nike Casual Denim Jacket,Fashion,Nike,750.29,3.5,139,20,QuickCart,Nike Casual Denim Jacket is a stylish fashion product with soft fabric. Ideal for customers looking for reliable quality and value.
P10956,Allen Solly Yoga Leggings,Fashion,Allen Solly,2240.45,3.4,123,10,PrimeSeller,Allen Solly Yoga Leggings is a eco-friendly fashion product with machine washable. Ideal for customers looking for reliable quality and value.
P10957,Dell Wireless Bluetooth Headphones,Electronics,Dell,37045.87,3.6,195,35,PrimeSeller,Dell Wireless Bluetooth Headphones is a durable electronics product with travel friendly. Ideal for customers looking for reliable quality and value.
P10958,Samsung Smart Watch,Electronics,Samsung,7151.24,4.5,2,15,UrbanBasket,Samsung Smart Watch is a durable electronics product with AI-ready. Ideal for customers looking for reliable quality and value.
P10959,WOW Vitamin C Serum,Beauty,WOW,1023.92,4.4,61,35,PrimeSeller,WOW Vitamin C Serum is a high-performance beauty product with fast charging. Ideal for customers looking for reliable quality and value.
P10960,Milton Non-Stick Frying Pan,Home,Milton,3202.1,4.0,230,10,TrustedStore,Milton Non-Stick Frying Pan is a high-performance home product with AI-ready. Ideal for customers looking for reliable quality and value.
P10961,Levis Women Running Shoes,Fashion,Levis,3844.76,4.2,57,35,PrimeSeller,Levis Women Running Shoes is a best-selling fashion product with ergonomic design. Ideal for customers looking for reliable quality and value.
P10962,Mamaearth Hair Dryer,Beauty,Mamaearth,3976.14,4.4,236,20,RetailHub,Mamaearth Hair Dryer is a lightweight beauty product with AI-ready. Ideal for customers looking for reliable quality and value.
P10963,OReilly Travel Stories,Books,OReilly,899.41,3.3,53,40,ValueMart,OReilly Travel Stories is a high-performance books product with machine washable. Ideal for customers looking for reliable quality and value.
P10964,Prestige Vacuum Cleaner,Home,Prestige,1708.24,4.9,247,10,UrbanBasket,Prestige Vacuum Cleaner is a customer-favorite home product with ergonomic design. Ideal for customers looking for reliable quality and value.
P10965,Sony USB-C Fast Charger,Electronics,Sony,21703.0,3.7,81,40,QuickCart,Sony USB-C Fast Charger is a premium electronics product with travel friendly. Ideal for customers looking for reliable quality and value.
P10966,HarperCollins Machine Learning Basics,Books,HarperCollins,307.78,4.6,134,15,UrbanBasket,HarperCollins Machine Learning Basics is a customer-favorite books product with ergonomic design. Ideal for customers looking for reliable quality and value.
P10967,McGraw Hill Startup Playbook,Books,McGraw Hill,453.13,3.8,30,5,QuickCart,McGraw Hill Startup Playbook is a stylish books product with long battery life. Ideal for customers looking for reliable quality and value.
P10968,Sony Smartphone Case,Electronics,Sony,9408.71,3.3,97,20,ShopNest,Sony Smartphone Case is a stylish electronics product with easy maintenance. Ideal for customers looking for reliable quality and value.
P10969,Havells Bedsheet Set,Home,Havells,3342.05,3.7,14,40,UrbanBasket,Havells Bedsheet Set is a customer-favorite home product with machine washable. Ideal for customers looking for reliable quality and value.
P10970,Packt Data Science Handbook,Books,Packt,1121.14,4.5,183,35,ShopNest,Packt Data Science Handbook is a lightweight books product with water resistant. Ideal for customers looking for reliable quality and value.
P10971,Packt Mindfulness Guide,Books,Packt,285.59,4.5,9,20,ShopNest,Packt Mindfulness Guide is a compact books product with noise cancellation. Ideal for customers looking for reliable quality and value.
P10972,JBL Power Bank,Electronics,JBL,20578.4,3.8,60,35,PrimeSeller,JBL Power Bank is a budget-friendly electronics product with soft fabric. Ideal for customers looking for reliable quality and value.
P10973,Borosil Wall Clock,Home,Borosil,3639.75,3.6,82,40,UrbanBasket,Borosil Wall Clock is a durable home product with noise cancellation. Ideal for customers looking for reliable quality and value.
P10974,Pearson Startup Playbook,Books,Pearson,421.15,3.7,103,20,UrbanBasket,Pearson Startup Playbook is a stylish books product with long battery life. Ideal for customers looking for reliable quality and value.
P10975,Milton Coffee Mug Set,Home,Milton,3367.44,3.9,28,35,TrustedStore,Milton Coffee Mug Set is a compact home product with ergonomic design. Ideal for customers looking for reliable quality and value.
P10976,Nivea Face Wash,Beauty,Nivea,1548.06,4.0,76,20,QuickCart,Nivea Face Wash is a stylish beauty product with ergonomic design. Ideal for customers looking for reliable quality and value.
P10977,Biba Leather Wallet,Fashion,Biba,4845.36,4.3,48,20,DailyDeals,Biba Leather Wallet is a budget-friendly fashion product with soft fabric. Ideal for customers looking for reliable quality and value.
P10978,Samsung Gaming Mouse,Electronics,Samsung,43252.76,3.3,52,30,DailyDeals,Samsung Gaming Mouse is a high-performance electronics product with fast charging. Ideal for customers looking for reliable quality and value.
P10979,HarperCollins Startup Playbook,Books,HarperCollins,1269.98,3.4,229,15,UrbanBasket,HarperCollins Startup Playbook is a lightweight books product with ergonomic design. Ideal for customers looking for reliable quality and value.
P10980,Cello Water Bottle,Home,Cello,4615.74,4.6,130,20,RetailHub,Cello Water Bottle is a durable home product with fast charging. Ideal for customers looking for reliable quality and value.
P10981,Cello Water Bottle,Home,Cello,1014.87,4.8,173,40,RetailHub,Cello Water Bottle is a eco-friendly home product with travel friendly. Ideal for customers looking for reliable quality and value.
P10982,McGraw Hill Data Science Handbook,Books,McGraw Hill,467.5,3.6,34,10,RetailHub,McGraw Hill Data Science Handbook is a customer-favorite books product with fast charging. Ideal for customers looking for reliable quality and value.
P10983,H&M Sunglasses,Fashion,H&M,3932.49,3.6,154,25,UrbanBasket,H&M Sunglasses is a compact fashion product with easy maintenance. Ideal for customers looking for reliable quality and value.
P10984,H&M Handbag,Fashion,H&M,1862.29,3.8,232,5,ShopNest,H&M Handbag is a premium fashion product with AI-ready. Ideal for customers looking for reliable quality and value.
P10985,Borosil Air Fryer,Home,Borosil,5198.03,4.2,57,30,PrimeSeller,Borosil Air Fryer is a premium home product with long battery life. Ideal for customers looking for reliable quality and value.
P10986,McGraw Hill Travel Stories,Books,McGraw Hill,524.38,4.2,90,25,DailyDeals,McGraw Hill Travel Stories is a durable books product with travel friendly. Ideal for customers looking for reliable quality and value.
P10987,Anker Gaming Mouse,Electronics,Anker,2930.45,4.3,17,20,QuickCart,Anker Gaming Mouse is a compact electronics product with travel friendly. Ideal for customers looking for reliable quality and value.
P10988,Nivea Shampoo,Beauty,Nivea,3290.77,4.7,235,35,ValueMart,Nivea Shampoo is a best-selling beauty product with fast charging. Ideal for customers looking for reliable quality and value.
P10989,Sony Webcam,Electronics,Sony,25133.61,4.4,115,10,RetailHub,Sony Webcam is a stylish electronics product with AI-ready. Ideal for customers looking for reliable quality and value.
P10990,Puma Sports Cap,Fashion,Puma,1897.19,4.7,102,15,PrimeSeller,Puma Sports Cap is a customer-favorite fashion product with AI-ready. Ideal for customers looking for reliable quality and value.
P10991,Boat Smart Watch,Electronics,Boat,28298.16,4.0,46,35,DailyDeals,Boat Smart Watch is a best-selling electronics product with water resistant. Ideal for customers looking for reliable quality and value.
P10992,Borosil Air Fryer,Home,Borosil,2204.26,4.1,216,20,TrustedStore,Borosil Air Fryer is a lightweight home product with soft fabric. Ideal for customers looking for reliable quality and value.
P10993,Anker Gaming Mouse,Electronics,Anker,15431.45,4.0,150,5,ValueMart,Anker Gaming Mouse is a best-selling electronics product with long battery life. Ideal for customers looking for reliable quality and value.
P10994,Cello Electric Kettle,Home,Cello,4690.19,3.9,146,20,TrustedStore,Cello Electric Kettle is a lightweight home product with ergonomic design. Ideal for customers looking for reliable quality and value.
P10995,Pearson Machine Learning Basics,Books,Pearson,1424.47,4.8,15,40,RetailHub,Pearson Machine Learning Basics is a premium books product with easy maintenance. Ideal for customers looking for reliable quality and value.
P10996,Minimalist Vitamin C Serum,Beauty,Minimalist,5393.06,4.2,119,20,QuickCart,Minimalist Vitamin C Serum is a durable beauty product with travel friendly. Ideal for customers looking for reliable quality and value.
P10997,Minimalist Moisturizer,Beauty,Minimalist,5334.0,3.8,36,25,DailyDeals,Minimalist Moisturizer is a eco-friendly beauty product with machine washable. Ideal for customers looking for reliable quality and value.
